comunidad,num.entrevista,nombre.recurso,tipo.recurso,uso,venta,tipo.mercado.venta,distancia,distancia.km,tiempo,tiempo.min,tipo.de.carretera,tipologia.mercado,compra,manejo,tipo.terreno,tamano.huerto.m2,tamano.parcela.m2,tamano.invernadero.m2,tamano.cultivo.m2,tamano.cultivo,terreno.propiedad,percepcion.clima,riego,manejo.producto,manejo.herramienta,manejo.estructura,escolaridad.grado,escolaridad,origen,lenguas,lengua,nahuatl,espanol,migracion,campesino,productor,pastor,comercio,tendero,jornalero,otro
Aticpac,2,rosa,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,cascabel,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,camedor,planta,ornamental,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,zapote_negro,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,zapote_negro,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,olonzopotl,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,olonzopotl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,yoloxochitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,yoloxochitl,planta,medicinal,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,yoloxochitl,planta,medicinal,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,tzopelikilitl,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,tzopelikilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,tomakilitl,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,tomakilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,aztokilitl,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,aztokilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,olonzopotl,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,olonzopotl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,tekilitl,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,tekilitl,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,zarzamora,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,zacate_limon,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,lima,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,lima,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,oloxochitl,planta,ornamental,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,oloxochitl,planta,ornamental,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,mandarina,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,mandarina,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,cultivado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,chicharo,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,chicharo,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,laurel,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,laurel,planta,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,haba,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,haba,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,chirimoya,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,chirimoya,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,guaje,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,guaje,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,manzana,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,manzana,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,capulin,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,capulin,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,pipitza,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,pipitza,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,copal,planta,ceremonial,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,copal,planta,ceremonial,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,iztananacatl,hongo,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,iztananacatl,hongo,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,tolerado,parcela,0,-,0,-,-,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,chilnanacatl,hongo,comestible,Coyomeapan,municipal,corta,19.8,medio,74,terraceria,Mercado_Municipal,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,xocopaztle,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,san_andres,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,san_andres,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,maiz,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,domesticado,parcela,0,-,0,-,-,propio,caliente_humedo,temporal,abono_quimico,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,calabaza,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,-,0,-,-,propio,caliente_humedo,temporal,abono_quimico,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,frijol,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,-,0,-,-,propio,caliente_humedo,temporal,abono_quimico,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,velikmoli,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,2,velikmoli,planta,envoltura,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,-,0,0,-,NA,propio,caliente_humedo,temporal,NA,manual,NA,0,no,municipal,1,nahuatl,1,0,0,1,0,0,1,0,0,0
Aticpac,3,oconanacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,chicharo,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,nopal,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,tempeskistle,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,ciruela,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,capulin,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,granada,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,chile_canario,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,cebolla,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,tomate,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,chile_huachinango,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,pipitza,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,copal,planta,ceremonial,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,platano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,314.4,0,0,314.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,cafe,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,huerto,314.4,0,0,314.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,tepexilotl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,promovido,huerto,314.4,0,0,314.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,tepexilotl,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,interna,NA,reventa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,velikmoli,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,314.4,0,0,314.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,velikmoli,planta,envoltura,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,huerto,314.4,0,0,314.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,maiz,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,domesticado,parcela,0,5030.4,0,5030.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,frijol,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,cultivado,parcela,0,5030.4,0,5030.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,tzopelikilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,5030.4,0,5030.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,aztokilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,5030.4,0,5030.4,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,tekilitl,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,tekilitl,planta,comestible,Zoquitlan,micro-regional,corta,16.3,medio,60,mixta,Mercado_pequeno,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,zarzamora,planta,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,iztananacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,jonote,planta,herramienta,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,3,chilnanacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,2,primaria,municipal,2,bilingue,1,1,0,1,0,0,1,0,0,0
Aticpac,4,iztananacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,150,0,150,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,zapalmatzi,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,tolerado,parcela,0,150,0,150,<1hc,rentado,caliente_humedo,temporal,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,oconanacatl,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,xochitekonzi,hongo,comestible,NA,NA,NA,NA,NA,NA,NA,autoconsumo,NA,silvestre,monte,NA,NA,NA,NA,NA,comunal,NA,NA,NA,manual,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,tomate,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,tomate,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,chile,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,chile,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,naranja,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,naranja,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,nopal,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,nopal,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,rabano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,rabano,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,guaje,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Coyomeapan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
Aticpac,4,guaje,planta,comestible,NA,NA,NA,NA,NA,NA,NA,compra,Zoquitlan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,primaria,municipal,2,bilingue,1,1,0,1,0,0,0,0,0,0
